image,col1_N,col2_N,col1_TSA,col2_TSA,col1_CH,col2_CH,col1_TP,col2_TP
19_13_66.png,19,13,12131,12421,207921.0,139879.0,1480,1240
19_13_67.png,19,13,11731,12085,160756.00000000003,211733.49999999997,1452,1240
19_13_68.png,19,13,14527,14693,224018.5,161503.49999999994,1608,1356
19_13_69.png,19,13,25411,25481,249060.0,187880.5,2160,1796
19_13_7.png,19,13,18731,18633,227356.00000000003,173125.5,1852,1516
19_13_70.png,19,13,23875,23933,223401.00000000003,168626.5,2096,1732
19_13_71.png,19,13,22227,22649,205705.50000000006,151793.9999999999,2028,1688
19_13_72.png,19,13,12391,12697,177724.00000000003,131241.49999999997,1500,1268
19_13_73.png,19,13,10199,10105,231465.00000000006,161968.99999999997,1352,1112
19_13_74.png,19,13,21931,22281,211525.5,162095.00000000003,2004,1680
19_13_75.png,19,13,10231,10453,199863.99999999997,146429.00000000003,1356,1160
19_13_76.png,19,13,33563,33657,177367.0,123001.49999999997,2492,2080
19_13_77.png,19,13,26095,26333,173115.49999999997,130076.00000000004,2196,1820
19_13_78.png,19,13,18855,19369,192840.50000000006,143653.50000000003,1852,1564
19_13_79.png,19,13,35711,35557,256434.49999999997,193621.5,2564,2128
19_13_8.png,19,13,34799,35121,232122.99999999997,162379.49999999997,2540,2104
19_13_80.png,19,13,20415,20561,215864.50000000003,147627.5,1932,1620
19_13_81.png,19,13,27859,28429,247483.99999999997,180236.00000000006,2264,1888
19_13_82.png,19,13,17899,18093,175290.0000000001,125767.49999999999,1804,1508
19_13_83.png,19,13,14255,14461,215895.0,148869.49999999997,1616,1344
19_13_84.png,19,13,30355,31169,244116.99999999997,164238.5000000001,2364,2004
19_13_85.png,19,13,41827,42245,248042.49999999994,186014.5000000001,2788,2312
19_13_86.png,19,13,41383,41953,267827.49999999994,200463.99999999997,2756,2308
19_13_87.png,19,13,13355,13453,225887.49999999997,158313.00000000003,1552,1300
19_13_88.png,19,13,19563,19837,192747.50000000006,147180.5,1892,1584
19_13_89.png,19,13,31427,31585,264368.5,198238.49999999997,2424,2000
19_13_9.png,19,13,41871,42449,256524.00000000006,188310.00000000006,2792,2340
19_13_90.png,19,13,21059,21221,202393.00000000003,154216.50000000003,1952,1632
19_13_91.png,19,13,12035,12249,197198.5000000001,148518.50000000003,1472,1244
19_13_92.png,19,13,28099,27981,212876.4999999999,151731.00000000003,2268,1876
19_13_93.png,19,13,18611,18501,232641.5,173543.0,1856,1520
19_13_94.png,19,13,19083,19089,222789.0,168471.50000000003,1876,1552
19_13_95.png,19,13,35115,35641,283362.0,209265.0,2544,2128
19_13_96.png,19,13,34751,35257,238404.50000000003,172847.49999999994,2520,2128
19_13_97.png,19,13,11271,11221,201682.5,142444.99999999997,1424,1164
19_13_98.png,19,13,39139,39497,219290.9999999999,162287.5,2676,2248
19_13_99.png,19,13,40715,41429,255318.50000000003,192065.49999999994,2736,2296
19_19_0.png,19,19,12947,13327,257910.5,175724.5,1540,1568
19_19_1.png,19,19,24127,23827,250405.49999999994,189089.50000000003,2112,2088
19_19_10.png,19,19,11895,12067,223732.5,164262.0,1464,1480
19_19_11.png,19,19,8271,8191,204718.0,141071.5,1208,1208
19_19_12.png,19,19,39379,39243,274867.9999999999,205454.00000000003,2696,2684
19_19_13.png,19,19,15507,15911,281439.5,208387.99999999994,1692,1692
19_19_14.png,19,19,10147,10239,145807.5,205581.00000000003,1352,1364
19_19_15.png,19,19,11251,11247,251548.49999999997,190237.50000000003,1424,1424
19_19_16.png,19,19,10723,10499,186255.00000000003,141466.50000000003,1388,1376
19_19_17.png,19,19,11915,12099,161211.49999999997,213782.49999999997,1472,1488
19_19_18.png,19,19,34215,34255,193382.99999999997,252153.50000000003,2512,2524
19_19_19.png,19,19,40015,39951,172779.0,225989.00000000003,2728,2724
19_19_2.png,19,19,10767,10819,144365.49999999997,194930.99999999994,1388,1396
19_19_20.png,19,19,10019,10043,204998.49999999997,146549.5,1340,1336
19_19_21.png,19,19,13351,13579,222697.00000000003,169665.5,1564,1576
19_19_22.png,19,19,25363,25307,190577.49999999994,262979.5,2156,2164
19_19_23.png,19,19,9983,9815,152583.0,199613.00000000006,1328,1324
19_19_24.png,19,19,17915,18063,181355.99999999997,244241.4999999999,1804,1824
19_19_25.png,19,19,32191,32659,277683.0000000001,196211.50000000003,2436,2452
19_19_26.png,19,19,12663,12631,140387.49999999997,203935.0,1524,1516
19_19_27.png,19,19,36475,36667,169840.50000000003,231626.49999999997,2596,2588
19_19_28.png,19,19,24075,23671,275218.0,206910.49999999994,2108,2096
19_19_29.png,19,19,9019,8979,170788.5,238356.00000000006,1268,1268
19_19_3.png,19,19,11875,11931,210393.00000000003,158188.5,1464,1468
19_19_30.png,19,19,16827,17179,171179.99999999994,224048.99999999994,1740,1780
19_19_31.png,19,19,21691,21739,230248.0,168964.99999999997,2008,2004
19_19_32.png,19,19,26891,26943,202492.5,264284.5,2224,2236
19_19_33.png,19,19,14359,14187,147396.5,202644.5,1612,1604
19_19_34.png,19,19,14559,14495,262723.0,193185.49999999997,1640,1624
19_19_35.png,19,19,17563,17471,195476.5,259233.5000000001,1780,1768
19_19_36.png,19,19,9183,9179,186606.50000000006,269890.49999999994,1284,1280
19_19_37.png,19,19,17483,17439,171453.5,234149.5000000001,1796,1788
19_19_38.png,19,19,17559,17383,204909.00000000003,274807.00000000006,1788,1784
19_19_39.png,19,19,11371,11419,198952.49999999997,283448.5000000001,1432,1440
19_19_4.png,19,19,18151,18363,161841.99999999997,227262.50000000003,1816,1852
19_19_40.png,19,19,19595,19527,149052.5,210426.49999999994,1892,1900
19_19_41.png,19,19,23403,23855,185273.5,248939.50000000003,2076,2116
19_19_42.png,19,19,27227,27107,267876.5,192791.50000000006,2224,2236
19_19_43.png,19,19,11803,11623,176044.00000000003,244838.5000000001,1460,1448
19_19_44.png,19,19,8831,8691,171291.00000000003,251041.50000000006,1260,1244
19_19_45.png,19,19,10943,11039,239189.50000000006,165636.5,1400,1408
19_19_46.png,19,19,9355,9299,229622.99999999997,175207.49999999997,1296,1288
19_19_47.png,19,19,14139,14071,152404.00000000003,204802.49999999994,1596,1588
19_19_48.png,19,19,32035,31975,246196.49999999997,177608.49999999997,2436,2444
19_19_49.png,19,19,8959,8939,174978.99999999997,245502.99999999997,1264,1264
19_19_5.png,19,19,17019,17259,168113.49999999997,245867.00000000003,1764,1780
19_19_50.png,19,19,15255,15363,188561.50000000003,281300.5,1652,1672
19_19_51.png,19,19,10323,10571,187546.00000000003,260574.50000000003,1368,1380
19_19_52.png,19,19,21483,21487,213262.49999999997,157119.5,1984,1980
19_19_53.png,19,19,17103,16695,207110.99999999997,155405.99999999994,1776,1756
19_19_54.png,19,19,15751,15791,182498.49999999997,241086.50000000003,1684,1696
19_19_55.png,19,19,9851,9875,252816.0,175850.00000000015,1328,1328
19_19_56.png,19,19,10351,10179,253274.0,187684.49999999994,1360,1356
19_19_57.png,19,19,25515,25459,168508.0,228555.00000000006,2164,2168
19_19_58.png,19,19,31915,32051,192045.5,259323.49999999994,2436,2428
19_19_59.png,19,19,8635,8827,232944.99999999997,176412.49999999994,1236,1256
19_19_6.png,19,19,10383,10219,192963.50000000003,253832.5,1368,1344
19_19_60.png,19,19,23827,24039,175418.5,243788.0,2088,2100
19_19_61.png,19,19,15935,15511,168410.49999999997,236320.99999999997,1708,1668
19_19_62.png,19,19,28591,28671,165513.0,216194.49999999994,2304,2304
19_19_63.png,19,19,23843,23467,251636.49999999997,191835.49999999997,2084,2088
19_19_64.png,19,19,31687,31679,175284.99999999997,230875.00000000003,2416,2424
19_19_65.png,19,19,17627,17483,192340.5,146203.0,1792,1796
19_19_66.png,19,19,8407,8507,239130.49999999997,183265.50000000006,1224,1228
19_19_67.png,19,19,16847,16951,168658.5,221472.50000000003,1748,1756
19_19_68.png,19,19,9779,9739,225710.49999999997,151573.0,1324,1312
19_19_69.png,19,19,10343,10367,254334.5000000001,192369.49999999997,1360,1368
19_19_7.png,19,19,22263,21891,213558.0,162168.00000000003,2024,2020
19_19_70.png,19,19,15819,15667,181157.00000000003,243070.50000000003,1692,1684
19_19_71.png,19,19,38211,38471,211491.5,291340.49999999994,2644,2676
19_19_72.png,19,19,19539,19515,153657.99999999997,200638.00000000003,1896,1884
19_19_73.png,19,19,21147,21311,236722.99999999997,164829.00000000003,1972,1992
19_19_74.png,19,19,8371,8511,214751.0,144509.00000000006,1196,1224
19_19_75.png,19,19,9315,9323,246695.50000000003,183848.5,1280,1288
19_19_76.png,19,19,14683,14575,144729.49999999997,190502.5,1636,1628
19_19_77.png,19,19,15095,15343,193214.5,270341.99999999994,1652,1664
19_19_78.png,19,19,17655,17619,158601.00000000003,211652.50000000006,1800,1788
19_19_79.png,19,19,13551,13595,255597.49999999997,195567.99999999997,1572,1584
19_19_8.png,19,19,15215,15331,150193.5,210954.00000000003,1652,1660
19_19_80.png,19,19,8635,8915,141742.00000000003,205740.49999999997,1232,1260
19_19_81.png,19,19,16111,15911,206327.0,284959.99999999994,1720,1696
19_19_82.png,19,19,23723,23579,255211.0,191641.50000000006,2076,2088
19_19_83.png,19,19,9191,9107,180707.9999999999,257127.0,1280,1272
19_19_84.png,19,19,14615,14471,194362.99999999997,263128.00000000006,1628,1612
19_19_85.png,19,19,18499,18639,195528.0,149967.99999999994,1852,1864
19_19_86.png,19,19,34151,34151,185267.49999999997,242505.0,2512,2508
19_19_87.png,19,19,8523,8591,210425.5,152644.49999999988,1228,1228
19_19_88.png,19,19,8847,8875,239610.0,176484.00000000003,1260,1260
19_19_89.png,19,19,11283,11487,254801.50000000006,193811.99999999994,1428,1444
19_19_9.png,19,19,32339,32611,267608.5,201491.5,2440,2452
19_19_90.png,19,19,23691,23595,276551.0,196075.5,2092,2088
19_19_91.png,19,19,11255,11467,170163.49999999997,235198.50000000003,1428,1440
19_19_92.png,19,19,8611,8539,247013.0,182834.0,1232,1232
19_19_93.png,19,19,12227,11999,273298.0,204432.99999999994,1492,1472
19_19_94.png,19,19,12391,12487,203000.49999999997,147918.50000000003,1488,1512
19_19_95.png,19,19,10287,10411,184497.5,249572.99999999997,1356,1364
19_19_96.png,19,19,17739,17859,179668.99999999997,240959.9999999999,1792,1808
19_19_97.png,19,19,30247,29807,194989.0,257999.0,2376,2348
19_19_98.png,19,19,11287,11207,238904.5,177737.0,1420,1416
19_19_99.png,19,19,21643,21587,253579.5,193481.99999999997,1984,1992
19_27_0.png,19,27,30959,30763,213359.50000000003,278055.5,2400,2832
19_27_1.png,19,27,25819,25507,204809.00000000006,273983.50000000006,2172,2576
19_27_10.png,19,27,17515,17123,201038.00000000006,265667.4999999998,1780,2104
19_27_11.png,19,27,20575,20027,173765.5,236222.50000000003,1952,2284
19_27_12.png,19,27,17151,16719,207421.0,276580.00000000006,1768,2076
19_27_13.png,19,27,18387,18251,194300.00000000003,268727.49999999994,1836,2164
19_27_14.png,19,27,26579,26411,200582.49999999994,265890.5,2224,2620
19_27_15.png,19,27,9539,9231,206251.9999999999,286602.0,1308,1532
19_27_16.png,19,27,9019,8583,140014.49999999997,183850.0,1272,1464
19_27_17.png,19,27,26331,25991,164954.99999999997,217249.9999999999,2204,2584
19_27_18.png,19,27,26343,26083,202046.5,266433.5,2208,2588
19_27_19.png,19,27,11695,11043,175925.5,242209.50000000003,1456,1668
19_27_2.png,19,27,14923,14851,174948.50000000006,229572.00000000003,1656,1948
19_27_20.png,19,27,11979,11699,151157.0,207571.00000000006,1472,1728
19_27_21.png,19,27,16107,15923,179731.49999999997,245722.49999999997,1696,2020
19_27_22.png,19,27,15267,14727,179201.99999999997,237251.50000000003,1660,1936
19_27_23.png,19,27,12091,12263,146375.49999999997,203092.99999999997,1476,1764
19_27_24.png,19,27,30783,30595,197340.99999999994,265071.0,2388,2844
19_27_25.png,19,27,16295,16215,171372.49999999997,226119.4999999999,1740,2040
19_27_26.png,19,27,40519,40539,218797.0,293776.0,2736,3264
19_27_27.png,19,27,23703,23575,195637.99999999997,255866.99999999994,2100,2476
19_27_28.png,19,27,27535,27351,197043.49999999997,269387.0,2252,2672
19_27_29.png,19,27,8995,8763,169535.00000000003,253197.0,1260,1480
19_27_3.png,19,27,24123,23951,168276.50000000006,222649.49999999994,2104,2496
19_27_30.png,19,27,10371,10367,149901.0,217607.0000000001,1356,1620
19_27_31.png,19,27,25739,25747,178701.0,247749.00000000006,2184,2600
19_27_32.png,19,27,13435,13387,186593.49999999997,263341.49999999994,1564,1844
19_27_33.png,19,27,24323,23951,179835.50000000006,245391.00000000003,2096,2484
19_27_34.png,19,27,21443,21119,211340.0,278092.50000000006,1980,2340
19_27_35.png,19,27,8571,8315,184246.0,244948.5,1248,1464
19_27_36.png,19,27,15639,15487,162486.0,214046.49999999997,1688,1992
19_27_37.png,19,27,8487,8067,185632.50000000003,249526.00000000003,1220,1428
19_27_38.png,19,27,10467,10375,177734.99999999994,257252.50000000003,1364,1624
19_27_39.png,19,27,17635,17475,185211.0,254710.5,1788,2120
19_27_4.png,19,27,17679,17151,180595.49999999997,256413.99999999994,1808,2096
19_27_40.png,19,27,29355,28935,201230.5000000001,266999.5,2328,2752
19_27_41.png,19,27,28383,28375,205483.50000000003,285420.9999999999,2280,2720
19_27_42.png,19,27,17323,16979,186482.49999999997,269307.5,1788,2084
19_27_43.png,19,27,19255,19291,143392.0,186658.5,1872,2240
19_27_44.png,19,27,11987,11855,151435.50000000003,223277.50000000015,1480,1728
19_27_45.png,19,27,9951,9655,168235.5,233436.5,1328,1564
19_27_46.png,19,27,9531,9367,156062.50000000003,220132.99999999994,1304,1524
19_27_47.png,19,27,11603,11383,154520.0,223184.0,1444,1688
19_27_48.png,19,27,11307,10935,168498.00000000003,219903.49999999997,1424,1660
19_27_49.png,19,27,21983,21867,190644.00000000003,274059.99999999994,2008,2392
19_27_5.png,19,27,18879,18519,153076.00000000003,213110.00000000006,1860,2188
19_27_50.png,19,27,16755,16495,190961.00000000006,265186.50000000006,1740,2056
19_27_51.png,19,27,27027,26667,195383.50000000006,266417.9999999999,2236,2648
19_27_52.png,19,27,19827,19391,180776.0,238736.50000000003,1916,2248
19_27_53.png,19,27,11587,11327,181501.99999999994,246582.00000000006,1448,1692
19_27_54.png,19,27,12919,12907,178156.99999999994,243244.99999999997,1540,1808
19_27_55.png,19,27,31287,31303,209870.50000000003,276356.50000000006,2408,2864
19_27_56.png,19,27,14639,14443,201427.5,276795.99999999994,1628,1908
19_27_57.png,19,27,12883,12811,177381.5,232685.50000000012,1528,1796
19_27_58.png,19,27,34731,34795,183692.49999999994,240824.50000000006,2540,3016
19_27_59.png,19,27,15427,15079,183038.99999999994,258694.00000000003,1676,1956
19_27_6.png,19,27,39651,39291,211662.00000000006,277045.0,2688,3220
19_27_60.png,19,27,21267,20999,208130.99999999997,273569.9999999999,1976,2304
19_27_61.png,19,27,24631,24371,203300.0,274701.5,2136,2524
19_27_62.png,19,27,15203,15203,198977.00000000003,269719.50000000006,1676,1972
19_27_63.png,19,27,9511,8999,198586.50000000003,260314.5,1304,1508
19_27_64.png,19,27,20559,20535,171674.50000000003,225132.0,1944,2312
19_27_65.png,19,27,9759,9691,185309.5,245215.5,1316,1564
19_27_66.png,19,27,15887,15831,171059.5000000001,224478.50000000003,1696,2012
19_27_67.png,19,27,18323,17959,167383.49999999997,226419.00000000003,1836,2148
19_27_68.png,19,27,17455,17399,172794.0,227643.99999999988,1780,2116
19_27_69.png,19,27,19795,19687,158062.0000000001,209939.50000000003,1908,2244
19_27_7.png,19,27,9547,9507,139649.00000000003,185119.0,1312,1544
19_27_70.png,19,27,34635,34251,196441.99999999997,255971.00000000006,2532,2976
19_27_71.png,19,27,8923,9131,133740.49999999997,197172.5,1260,1520
19_27_72.png,19,27,12635,12727,149035.5,195212.49999999994,1516,1780
19_27_73.png,19,27,18471,18267,169810.0,225323.00000000003,1824,2176
19_27_74.png,19,27,18743,18383,172518.49999999997,229600.49999999994,1868,2180
19_27_75.png,19,27,26747,26811,208354.5,273532.00000000006,2216,2640
19_27_76.png,19,27,8555,8363,158963.49999999997,214265.99999999994,1232,1440
19_27_77.png,19,27,21491,21235,209040.99999999997,276729.5,1984,2332
19_27_78.png,19,27,22279,21927,209675.4999999999,273059.00000000006,2016,2380
19_27_79.png,19,27,14363,14091,158108.99999999997,218889.00000000003,1608,1900
19_27_8.png,19,27,15239,15067,191042.50000000003,259741.00000000006,1680,1964
19_27_80.png,19,27,14735,14727,182005.0,256891.00000000003,1632,1940
19_27_81.png,19,27,13599,13427,177859.0,246507.49999999997,1576,1844
19_27_82.png,19,27,25059,25087,212783.5000000001,284821.0,2140,2544
19_27_83.png,19,27,19175,19055,159117.49999999997,232250.50000000003,1880,2220
19_27_84.png,19,27,8767,8423,148297.49999999997,195654.5,1252,1440
19_27_85.png,19,27,8547,8439,143325.50000000006,198329.00000000003,1240,1448
19_27_86.png,19,27,10655,10659,149529.50000000006,200605.49999999997,1384,1632
19_27_87.png,19,27,10179,9559,162644.5,219074.50000000003,1356,1548
19_27_88.png,19,27,15855,15675,199161.5,268391.5,1708,2008
19_27_89.png,19,27,11239,11003,151736.0,199929.5,1424,1672
19_27_9.png,19,27,15603,15747,156869.99999999997,206210.5,1684,2008
19_27_90.png,19,27,17295,16675,184733.0,245665.0,1784,2064
19_27_91.png,19,27,11795,11787,188498.5,248039.50000000003,1468,1708
19_27_92.png,19,27,10855,10623,156888.50000000003,205937.5,1396,1628
19_27_93.png,19,27,30347,29807,175202.50000000003,231195.49999999997,2364,2796
19_27_94.png,19,27,8923,8891,136527.49999999994,182559.50000000003,1260,1476
19_27_95.png,19,27,12067,11523,167290.00000000003,225577.99999999994,1488,1692
19_27_96.png,19,27,19359,19143,188352.0,248177.49999999997,1892,2224
19_27_97.png,19,27,33011,32727,194931.99999999997,285111.50000000006,2464,2928
19_27_98.png,19,27,16443,16463,176377.49999999997,253718.50000000006,1740,2056
19_27_99.png,19,27,17003,16579,160514.5,226156.00000000015,1756,2064
27_13_0.png,27,13,29347,29337,222652.50000000003,166192.50000000006,2764,1944
27_13_1.png,27,13,21707,22081,232395.5,171957.5,2368,1672
27_13_10.png,27,13,9955,10177,206213.49999999997,151605.00000000003,1588,1132
27_13_11.png,27,13,29523,29921,241145.49999999997,178359.0,2780,1936
27_13_12.png,27,13,38851,39669,276976.9999999999,189567.49999999997,3168,2244
27_13_13.png,27,13,24215,24673,189796.5,137968.99999999994,2504,1768
27_13_14.png,27,13,15479,15745,275367.5,200035.49999999997,1988,1396
27_13_15.png,27,13,9387,9653,213930.99999999997,149683.50000000003,1540,1104
27_13_16.png,27,13,18035,18701,191096.99999999994,130258.99999999997,2156,1532
27_13_17.png,27,13,23215,23581,265201.49999999994,183331.0,2444,1724
27_13_18.png,27,13,14299,14449,177811.50000000003,127334.50000000001,1904,1340
27_13_19.png,27,13,11167,11517,185107.99999999997,139791.0,1680,1208
27_13_2.png,27,13,9931,10349,239062.00000000003,169199.9999999999,1584,1132
27_13_20.png,27,13,8895,9233,225600.0,168352.50000000003,1492,1068
27_13_21.png,27,13,35135,35861,220097.50000000003,167172.50000000003,3036,2144
27_13_22.png,27,13,16243,16377,197688.49999999994,137229.0,2040,1432
27_13_23.png,27,13,20211,21001,214409.99999999997,146545.50000000003,2300,1612
27_13_24.png,27,13,30575,30869,251199.5,186225.0,2816,1980
27_13_25.png,27,13,39339,40189,212273.5,163586.5,3204,2256
27_13_26.png,27,13,34167,34737,268154.0,202444.50000000006,2996,2100
27_13_27.png,27,13,29055,29665,228569.50000000003,165101.49999999994,2756,1944
27_13_28.png,27,13,37959,39001,248562.50000000006,185822.0,3152,2232
27_13_29.png,27,13,23623,24337,250020.0,179568.00000000006,2464,1744
27_13_3.png,27,13,13787,14373,212136.49999999994,153433.5,1868,1348
27_13_30.png,27,13,33755,34033,251451.5,176555.50000000003,2968,2088
27_13_31.png,27,13,8383,8789,229732.99999999997,167656.50000000003,1432,1044
27_13_32.png,27,13,19487,20069,205912.0,157497.99999999994,2240,1588
27_13_33.png,27,13,13071,13173,223748.0,159064.99999999994,1816,1284
27_13_34.png,27,13,30383,31057,268257.4999999999,182617.50000000006,2808,1988
27_13_35.png,27,13,41367,41913,218245.5000000001,167468.50000000003,3288,2320
27_13_36.png,27,13,25419,25913,229147.00000000003,155377.0,2560,1828
27_13_37.png,27,13,39607,40501,225038.5,157048.9999999999,3212,2272
27_13_38.png,27,13,24903,25561,209294.0,154125.5,2548,1776
27_13_39.png,27,13,11007,11373,205766.50000000003,142997.50000000003,1656,1192
27_13_4.png,27,13,17175,17601,229853.99999999997,168211.99999999997,2112,1484
27_13_40.png,27,13,35131,35825,251109.00000000003,174097.0,3012,2120
27_13_41.png,27,13,9415,9649,214991.5,153996.49999999997,1536,1100
27_13_42.png,27,13,10099,10565,271677.5,204725.49999999997,1592,1140
27_13_43.png,27,13,17115,17417,242253.0,167112.0,2104,1484
27_13_44.png,27,13,23087,23457,205515.49999999994,155308.00000000003,2444,1724
27_13_45.png,27,13,14659,15041,215902.5,155016.00000000003,1936,1372
27_13_46.png,27,13,25475,25781,275129.49999999994,202780.00000000003,2580,1804
27_13_47.png,27,13,37395,37733,259393.0,198895.0,3104,2176
27_13_48.png,27,13,9559,9661,244517.0,183113.5,1544,1100
27_13_49.png,27,13,15831,15961,203187.5,138189.50000000006,2012,1416
27_13_5.png,27,13,15075,15413,272518.4999999999,188288.5,1952,1384
27_13_50.png,27,13,25239,26021,258437.49999999997,189648.49999999997,2560,1808
27_13_51.png,27,13,18831,19069,240776.00000000003,162532.99999999997,2208,1552
27_13_52.png,27,13,22511,23013,249837.49999999997,173612.0,2396,1708
27_13_53.png,27,13,24771,25093,222522.50000000003,170632.5,2536,1768
27_13_54.png,27,13,11403,11801,229951.0,175211.00000000006,1680,1208
27_13_55.png,27,13,33231,33793,233175.00000000003,172081.5,2940,2092
27_13_56.png,27,13,9631,9753,238461.49999999997,179519.00000000003,1560,1088
27_13_57.png,27,13,38731,39297,261140.99999999997,183460.50000000006,3180,2240
27_13_58.png,27,13,30323,31149,269470.99999999994,192693.0,2796,1984
27_13_59.png,27,13,17303,18033,222839.50000000006,159690.0,2116,1500
27_13_6.png,27,13,9203,9585,228403.99999999997,165610.5,1520,1092
27_13_60.png,27,13,40891,41853,281956.5,203716.0,3276,2296
27_13_61.png,27,13,35427,35789,273614.0,191375.50000000012,3036,2132
27_13_62.png,27,13,36963,37169,248422.50000000003,189350.5,3092,2172
27_13_63.png,27,13,16595,16809,200235.00000000006,149468.0,2064,1456
27_13_64.png,27,13,10575,10941,226928.49999999997,169987.50000000003,1628,1160
27_13_65.png,27,13,12163,12653,261076.99999999997,197441.99999999994,1740,1260
27_13_66.png,27,13,17883,18249,259478.5,198752.5,2152,1524
27_13_67.png,27,13,9835,10193,213923.0,156866.5,1572,1120
27_13_68.png,27,13,13855,14521,223684.00000000006,167458.50000000003,1856,1344
27_13_69.png,27,13,31855,32273,259014.99999999997,188477.0,2896,2020
27_13_7.png,27,13,33711,34737,266998.5,196520.0000000001,2956,2096
27_13_70.png,27,13,38199,38973,266534.5,195550.50000000006,3180,2240
27_13_71.png,27,13,10423,10909,231154.0,167391.49999999994,1620,1168
27_13_72.png,27,13,41779,42825,252817.50000000003,192183.0000000001,3300,2348
27_13_73.png,27,13,38147,38597,262976.00000000006,201762.49999999985,3136,2212
27_13_74.png,27,13,12515,12861,191316.00000000003,137285.50000000006,1776,1276
27_13_75.png,27,13,19239,19589,244611.0,171565.00000000003,2232,1572
27_13_76.png,27,13,26059,26353,278213.5,200539.50000000003,2604,1824
27_13_77.png,27,13,22639,23429,207261.0,154830.5,2412,1724
27_13_78.png,27,13,16207,16277,264822.5,183932.99999999997,2040,1440
27_13_79.png,27,13,20375,21197,262028.0,201069.0,2284,1632
27_13_8.png,27,13,33707,34365,236733.0,174222.00000000012,2976,2104
27_13_80.png,27,13,22011,22457,258857.50000000003,188970.4999999999,2392,1676
27_13_81.png,27,13,10407,10613,257926.5,186672.50000000003,1624,1164
27_13_82.png,27,13,41171,41637,278227.99999999994,194520.00000000003,3292,2320
27_13_83.png,27,13,23767,24245,224741.50000000003,172981.99999999997,2484,1752
27_13_84.png,27,13,26335,26693,235591.50000000003,162850.00000000006,2624,1816
27_13_85.png,27,13,31431,31925,249730.00000000003,188900.50000000003,2868,2008
27_13_86.png,27,13,32943,33613,222239.0,170855.49999999994,2944,2064
27_13_87.png,27,13,27131,27629,228180.99999999994,154206.5,2664,1848
27_13_88.png,27,13,17423,17641,211076.5,154634.49999999994,2120,1488
27_13_89.png,27,13,9227,9469,225196.5,152020.5,1524,1088
27_13_9.png,27,13,41115,41637,272768.00000000006,207487.0,3288,2296
27_13_90.png,27,13,21647,22153,242769.00000000003,170044.49999999994,2348,1676
27_13_91.png,27,13,30911,31737,225739.99999999994,169169.5,2844,2016
27_13_92.png,27,13,21143,21665,244553.0,187384.49999999994,2324,1652
27_13_93.png,27,13,40763,41525,285238.5000000001,216643.49999999994,3268,2304
27_13_94.png,27,13,14611,14765,235190.49999999997,168928.00000000003,1912,1356
27_13_95.png,27,13,20239,20857,271127.5,186279.5000000001,2288,1616
27_13_96.png,27,13,12739,13137,240460.00000000006,177744.99999999997,1788,1284
27_13_97.png,27,13,8971,9489,267639.99999999994,193954.0,1500,1088
27_13_98.png,27,13,28323,28749,261104.0,184973.99999999994,2728,1904
27_13_99.png,27,13,23979,24433,263504.99999999994,181521.0,2512,1744
27_19_0.png,27,19,22115,22319,264140.50000000006,194919.50000000003,2400,2024
27_19_1.png,27,19,13711,13851,231956.00000000003,175921.49999999997,1876,1588
27_19_10.png,27,19,20035,20635,223725.49999999997,160372.49999999997,2276,1940
27_19_11.png,27,19,35991,35943,277363.0,210651.49999999997,3072,2572
27_19_12.png,27,19,17143,17411,216229.49999999997,157842.5,2104,1780
27_19_13.png,27,19,33523,33883,284080.50000000006,205723.50000000003,2964,2500
27_19_14.png,27,19,22819,23067,279250.5,212680.50000000003,2436,2060
27_19_15.png,27,19,27211,27091,257804.50000000003,198189.50000000006,2656,2232
27_19_16.png,27,19,26771,26531,271065.50000000006,194038.0,2660,2216
27_19_17.png,27,19,9399,9503,220373.00000000003,146554.50000000006,1532,1304
27_19_18.png,27,19,15847,16235,259487.0,178739.99999999997,2008,1712
27_19_19.png,27,19,26567,26919,208908.50000000006,155833.0,2628,2224
27_19_2.png,27,19,14675,14995,203875.50000000006,146946.0,1928,1656
27_19_20.png,27,19,21871,21979,267370.50000000006,189080.49999999997,2388,1996
27_19_21.png,27,19,23675,24019,257906.5,198089.99999999994,2500,2100
27_19_22.png,27,19,17979,17919,253763.00000000003,186320.5,2156,1800
27_19_23.png,27,19,9811,9987,235129.50000000006,175811.5,1568,1332
27_19_24.png,27,19,15871,15871,182302.99999999997,137511.99999999994,2012,1684
27_19_25.png,27,19,28427,29119,248712.49999999994,190855.50000000003,2720,2316
27_19_26.png,27,19,32299,32463,250965.5,191751.5,2908,2452
27_19_27.png,27,19,13719,14059,254752.5,179765.0,1880,1608
27_19_28.png,27,19,41251,41307,272610.4999999999,197281.9999999999,3280,2768
27_19_29.png,27,19,16715,17159,236588.00000000003,176510.00000000012,2072,1768
27_19_3.png,27,19,18335,18707,269597.4999999999,188667.99999999997,2176,1844
27_19_30.png,27,19,13131,13479,192660.0,134546.5,1824,1584
27_19_31.png,27,19,19923,20059,263250.5,200341.0,2264,1932
27_19_32.png,27,19,31323,31579,299253.99999999994,217382.50000000003,2844,2424
27_19_33.png,27,19,37955,37991,285382.00000000006,214149.5,3156,2648
27_19_34.png,27,19,9651,10027,224925.5,165560.49999999997,1572,1344
27_19_35.png,27,19,14207,14487,280299.5,194734.5,1908,1612
